,name_last,dob,year,month,day,trimestre,Deporte
5417,Daniell,19891109,1989,11,9,4,Tenis
5419,Albot,19891111,1989,11,11,4,Tenis
5420,Behar,19891112,1989,11,12,4,Tenis
5421,Gunneswaran,19891112,1989,11,12,4,Tenis
5422,Jebavy,19891116,1989,11,16,4,Tenis
5423,Roelofse,19891118,1989,11,18,4,Tenis
5425,Eriksson,19891129,1989,11,29,4,Tenis
5426,Cervantes Huegun,19891130,1989,11,30,4,Tenis
5428,Zlatanovic,19891204,1989,12,4,4,Tenis
5429,Smith,19891204,1989,12,4,4,Tenis
5430,Vidal,19891209,1989,12,9,4,Tenis
5434,Vianello,19891219,1989,12,19,4,Tenis
5438,Urbanija,19891226,1989,12,26,4,Tenis
5439,Levy,19891226,1989,12,26,4,Tenis
5440,Vilardo,19891228,1989,12,28,4,Tenis
5441,Nishikori,19891229,1989,12,29,4,Tenis
5442,Klein,19891231,1989,12,31,4,Tenis
5443,Karusevich,19900101,1990,1,1,1,Tenis
5444,Galdos,19900102,1990,1,2,1,Tenis
5445,Pierot,19900104,1990,1,4,1,Tenis
5446,Stabile,19900108,1990,1,8,1,Tenis
5447,Sodek,19900108,1990,1,8,1,Tenis
5449,Montanes Roca,19900109,1990,1,9,1,Tenis
5451,Kapogiannis,19900113,1990,1,13,1,Tenis
5452,Rungkat,19900114,1990,1,14,1,Tenis
5458,Van Terheijden,19900120,1990,1,20,1,Tenis
5459,Ramirez,19900125,1990,1,25,1,Tenis
5460,Langer,19900125,1990,1,25,1,Tenis
5461,Reddy B,19900126,1990,1,26,1,Tenis
5462,Oh,19900128,1990,1,28,1,Tenis
5464,Folie,19900131,1990,1,31,1,Tenis
5465,Trungelliti,19900131,1990,1,31,1,Tenis
5467,Mendoza,19900202,1990,2,2,1,Tenis
5470,Malik,19900214,1990,2,14,1,Tenis
5471,Inzerillo,19900215,1990,2,15,1,Tenis
5472,Wennakoski,19900216,1990,2,16,1,Tenis
5473,Balakrishnan,19900220,1990,2,20,1,Tenis
5474,Spong,19900221,1990,2,21,1,Tenis
5475,Bagnis,19900227,1990,2,27,1,Tenis
5477,Thomas,19900301,1990,3,1,1,Tenis
5478,Hung,19900301,1990,3,1,1,Tenis
5479,Longhi,19900304,1990,3,4,1,Tenis
5480,Starkov,19900306,1990,3,6,1,Tenis
5481,Brkic,19900309,1990,3,9,1,Tenis
5484,Manegin,19900312,1990,3,12,1,Tenis
5487,Diaz Figueroa,19900314,1990,3,14,1,Tenis
5488,Easton,19900314,1990,3,14,1,Tenis
5489,Wagh,19900317,1990,3,17,1,Tenis
5490,Balaji,19900318,1990,3,18,1,Tenis
5491,Von Massow,19900321,1990,3,21,1,Tenis
5492,Moser,19900321,1990,3,21,1,Tenis
5493,Urrutia Fuentes,19900322,1990,3,22,1,Tenis
5495,Kim,19900323,1990,3,23,1,Tenis
5496,Antonescu,19900324,1990,3,24,1,Tenis
5501,Brons,19900405,1990,4,5,2,Tenis
5502,Jahn,19900405,1990,4,5,2,Tenis
5504,Grozev,19900405,1990,4,5,2,Tenis
5505,Della Tommasina,19900407,1990,4,7,2,Tenis
5508,Willis,19900412,1990,4,12,2,Tenis
5509,Vivanco,19900414,1990,4,14,2,Tenis
5510,Carbajal,19900418,1990,4,18,2,Tenis
5511,Fortuna,19900419,1990,4,19,2,Tenis
5512,Geib,19900419,1990,4,19,2,Tenis
5513,Propoggia,19900424,1990,4,24,2,Tenis
5514,Struff,19900425,1990,4,25,2,Tenis
5515,Brunken,19900426,1990,4,26,2,Tenis
5517,Gomez Herrera,19900430,1990,4,30,2,Tenis
5518,Cunha,19900430,1990,4,30,2,Tenis
5519,Spir,19900501,1990,5,1,2,Tenis
5522,Crepaldi,19900504,1990,5,4,2,Tenis
5523,Espasandin,19900504,1990,5,4,2,Tenis
5524,Asciak,19900504,1990,5,4,2,Tenis
5527,Donskoy,19900509,1990,5,9,2,Tenis
5528,Apostolico,19900510,1990,5,10,2,Tenis
5529,Llompart,19900511,1990,5,11,2,Tenis
5530,Trinker,19900511,1990,5,11,2,Tenis
5531,Glezos,19900511,1990,5,11,2,Tenis
5532,Papasidero,19900512,1990,5,12,2,Tenis
5534,Mackenzie,19900514,1990,5,14,2,Tenis
5536,Zelba,19900515,1990,5,15,2,Tenis
5538,Pella,19900517,1990,5,17,2,Tenis
5539,Yuksel,19900519,1990,5,19,2,Tenis
5540,Watanuki,19900520,1990,5,20,2,Tenis
5546,Rufin,19900526,1990,5,26,2,Tenis
5547,Eysseric,19900527,1990,5,27,2,Tenis
5548,Stevenson,19900529,1990,5,29,2,Tenis
5549,Giannessi,19900530,1990,5,30,2,Tenis
5551,Bun,19900601,1990,6,1,2,Tenis
5554,Khaledan,19900607,1990,6,7,2,Tenis
5555,Mckenzie,19900610,1990,6,10,2,Tenis
5556,Khaydarov,19900610,1990,6,10,2,Tenis
5557,Ben Zvi,19900612,1990,6,12,2,Tenis
5558,Santos Fernandez,19900613,1990,6,13,2,Tenis
5561,Kontinen,19900619,1990,6,19,2,Tenis
5562,Werner,19900621,1990,6,21,2,Tenis
5563,Berankis,19900621,1990,6,21,2,Tenis
5564,Pospisil,19900623,1990,6,23,2,Tenis
5565,Rodriguez,19900624,1990,6,24,2,Tenis
5566,Wachiramanowong,19900625,1990,6,25,2,Tenis
5568,Gallego Bertran,19900629,1990,6,29,2,Tenis
5570,Lajovic,19900630,1990,6,30,2,Tenis
5572,Zhang,19900704,1990,7,4,3,Tenis
5574,Kocevar Desman,19900710,1990,7,10,3,Tenis
5575,Firmin,19900711,1990,7,11,3,Tenis
5576,Melzer,19900713,1990,7,13,3,Tenis
5577,Ignatik,19900714,1990,7,14,3,Tenis
5578,Reid,19900717,1990,7,17,3,Tenis
5579,Regus,19900718,1990,7,18,3,Tenis
5580,Vandenbulcke,19900718,1990,7,18,3,Tenis
5581,Ferrigno,19900722,1990,7,22,3,Tenis
5583,Satral,19900724,1990,7,24,3,Tenis
5584,Perevoshchikov,19900731,1990,7,31,3,Tenis
5586,Waite,19900731,1990,7,31,3,Tenis
5587,Tiwari,19900801,1990,8,1,3,Tenis
5588,Saavedra Corvalan,19900801,1990,8,1,3,Tenis
5594,Hidalgo,19900806,1990,8,6,3,Tenis
5596,Belyaev,19900809,1990,8,9,3,Tenis
5597,Leipold,19900810,1990,8,10,3,Tenis
5600,Gombos,19900813,1990,8,13,3,Tenis
5602,Clara Figueroa,19900820,1990,8,20,3,Tenis
5607,Siributwong,19900824,1990,8,24,3,Tenis
5610,Paval,19900901,1990,9,1,3,Tenis
5611,Fioravante,19900904,1990,9,4,3,Tenis
5613,Garanganga,19900906,1990,9,6,3,Tenis
5614,Portaluri,19900912,1990,9,12,3,Tenis
5615,Sinicropi,19900912,1990,9,12,3,Tenis
5619,Suc,19900919,1990,9,19,3,Tenis
5620,Safwat,19900919,1990,9,19,3,Tenis
5621,Galovic,19900919,1990,9,19,3,Tenis
5622,Montero,19900921,1990,9,21,3,Tenis
5624,Zornosa,19900924,1990,9,24,3,Tenis
5628,Rola,19901005,1990,10,5,4,Tenis
5629,Delbonis,19901005,1990,10,5,4,Tenis
5631,Lobkov,19901007,1990,10,7,4,Tenis
5633,Lang,19901007,1990,10,7,4,Tenis
5634,Chen,19901008,1990,10,8,4,Tenis
5635,Stebe,19901009,1990,10,9,4,Tenis
5638,Vivanco Guzman,19901015,1990,10,15,4,Tenis
5639,Matsuo,19901015,1990,10,15,4,Tenis
5641,Moriya,19901016,1990,10,16,4,Tenis
5642,Arevalo,19901017,1990,10,17,4,Tenis
5643,Copil,19901017,1990,10,17,4,Tenis
5645,Lucak,19901021,1990,10,21,4,Tenis
5647,Vucic,19901027,1990,10,27,4,Tenis
5648,Jotovski,19901027,1990,10,27,4,Tenis
5651,Coman,19901102,1990,11,2,4,Tenis
5653,Sachdeva,19901110,1990,11,10,4,Tenis
5654,Janowicz,19901113,1990,11,13,4,Tenis
5655,Raspudic,19901115,1990,11,15,4,Tenis
5656,Singh,19901119,1990,11,19,4,Tenis
5657,Elias,19901124,1990,11,24,4,Tenis
5659,Mugabe,19901127,1990,11,27,4,Tenis
5661,Rath,19901205,1990,12,5,4,Tenis
5662,Goffin,19901207,1990,12,7,4,Tenis
5663,Cacic,19901207,1990,12,7,4,Tenis
5664,Michon,19901216,1990,12,16,4,Tenis
5665,Struvay,19901217,1990,12,17,4,Tenis
5667,Cho,19901220,1990,12,20,4,Tenis
5668,Petrone,19901223,1990,12,23,4,Tenis
5669,Raonic,19901227,1990,12,27,4,Tenis
5670,Hrabec,19901228,1990,12,28,4,Tenis
5671,Guerses,19901230,1990,12,30,4,Tenis
5673,Strelkov,19910104,1991,1,4,1,Tenis
5674,Sanchez,19910105,1991,1,5,1,Tenis
5675,Eames,19910108,1991,1,8,1,Tenis
5676,Griekspoor,19910110,1991,1,10,1,Tenis
5677,Griekspoor,19910110,1991,1,10,1,Tenis
5678,Bega,19910111,1991,1,11,1,Tenis
5679,Theiler,19910112,1991,1,12,1,Tenis
5681,Gille,19910115,1991,1,15,1,Tenis
5682,Puc,19910119,1991,1,19,1,Tenis
5683,Bortolotti,19910121,1991,1,21,1,Tenis
5686,Pereira,19910126,1991,1,26,1,Tenis
5687,Stropp,19910129,1991,1,29,1,Tenis
5690,Speronello,19910204,1991,2,4,1,Tenis
5692,Scholtz,19910205,1991,2,5,1,Tenis
5694,Florez,19910208,1991,2,8,1,Tenis
5696,Marcan,19910212,1991,2,12,1,Tenis
5698,Morales,19910214,1991,2,14,1,Tenis
5699,Nys,19910216,1991,2,16,1,Tenis
5700,Benard,19910216,1991,2,16,1,Tenis
5701,Jomby,19910218,1991,2,18,1,Tenis
5702,Mihov,19910218,1991,2,18,1,Tenis
5703,Melchiorre,19910219,1991,2,19,1,Tenis
5705,Vovk,19910219,1991,2,19,1,Tenis
5706,Sood,19910220,1991,2,20,1,Tenis
5707,Belot,19910220,1991,2,20,1,Tenis
5708,Kuznetsov,19910222,1991,2,22,1,Tenis
5709,Primerano,19910226,1991,2,26,1,Tenis
5711,Reuter,19910306,1991,3,6,1,Tenis
5714,Pastor,19910312,1991,3,12,1,Tenis
5716,Diez,19910317,1991,3,17,1,Tenis
5717,Herbert,19910318,1991,3,18,1,Tenis
5719,Grigoriu,19910325,1991,3,25,1,Tenis
5720,Stoker,19910326,1991,3,26,1,Tenis
5722,Vinayak Sharma,19910328,1991,3,28,1,Tenis
5723,Yang,19910329,1991,3,29,1,Tenis
5724,Poplavskyy,19910402,1991,4,2,2,Tenis
5725,Garzelli,19910405,1991,4,5,2,Tenis
5726,Zweili,19910405,1991,4,5,2,Tenis
5731,Maas,19910408,1991,4,8,2,Tenis
5732,Maamoun,19910409,1991,4,9,2,Tenis
5733,Kruk,19910410,1991,4,10,2,Tenis
5738,Vazquez Valenzuela,19910416,1991,4,16,2,Tenis
5740,Prado,19910417,1991,4,17,2,Tenis
5742,Ehrat,19910418,1991,4,18,2,Tenis
5746,Chen,19910429,1991,4,29,2,Tenis
5747,Backstrom,19910501,1991,5,1,2,Tenis
5748,Kushakov,19910502,1991,5,2,2,Tenis
5750,Verryth,19910503,1991,5,3,2,Tenis
5752,Ady Gavrila,19910504,1991,5,4,2,Tenis
5753,Catalin Marasin,19910506,1991,5,6,2,Tenis
5754,Johansson,19910506,1991,5,6,2,Tenis
5756,Alejandro De Gregorio,19910510,1991,5,10,2,Tenis
5760,Draganja,19910513,1991,5,13,2,Tenis
5762,Dimitrov,19910516,1991,5,16,2,Tenis
5763,Simon,19910518,1991,5,18,2,Tenis
5765,Nunez,19910525,1991,5,25,2,Tenis
5766,Vasilevski,19910528,1991,5,28,2,Tenis
5767,Lopez Perez,19910603,1991,6,3,2,Tenis
5770,Ortiz,19910609,1991,6,9,2,Tenis
5771,Schonenberg,19910615,1991,6,15,2,Tenis
5772,Ehara,19910618,1991,6,18,2,Tenis
5774,Giner,19910618,1991,6,18,2,Tenis
5775,Lim,19910618,1991,6,18,2,Tenis
5776,Astorga,19910619,1991,6,19,2,Tenis
5778,Dias,19910621,1991,6,21,2,Tenis
5779,Hsu,19910621,1991,6,21,2,Tenis
5780,Cannella,19910622,1991,6,22,2,Tenis
5782,Netuschil,19910702,1991,7,2,3,Tenis
5783,Zitnik,19910702,1991,7,2,3,Tenis
5784,Emmanuel,19910704,1991,7,4,3,Tenis
5786,Pel,19910709,1991,7,9,3,Tenis
5789,Molina,19910710,1991,7,10,3,Tenis
5790,Havaj,19910711,1991,7,11,3,Tenis
5791,Basic,19910712,1991,7,12,3,Tenis
5792,Carreno Busta,19910712,1991,7,12,3,Tenis
5793,Hemmeler,19910712,1991,7,12,3,Tenis
5794,Daxhelet,19910715,1991,7,15,3,Tenis
5795,Sekiguchi,19910715,1991,7,15,3,Tenis
5798,Shatskiy,19910721,1991,7,21,3,Tenis
5799,Neuchrist,19910722,1991,7,22,3,Tenis
5801,Sapaev,19910724,1991,7,24,3,Tenis
5802,Konfederak,19910726,1991,7,26,3,Tenis
5804,Andreozzi,19910805,1991,8,5,3,Tenis
5805,Saez,19910805,1991,8,5,3,Tenis
5806,Bellotti,19910805,1991,8,5,3,Tenis
5807,Scattareggia,19910806,1991,8,6,3,Tenis
5810,Tagawa,19910813,1991,8,13,3,Tenis
5812,Grigelis,19910814,1991,8,14,3,Tenis
5813,Ducourau,19910814,1991,8,14,3,Tenis
5815,Khaddari,19910819,1991,8,19,3,Tenis
5816,Djokovic,19910820,1991,8,20,3,Tenis
5818,Sitaram,19910823,1991,8,23,3,Tenis
5819,Ademovic,19910824,1991,8,24,3,Tenis
5820,Cooper,19910829,1991,8,29,3,Tenis
5821,Marie,19910901,1991,9,1,3,Tenis
5823,Obry,19910904,1991,9,4,3,Tenis
5826,Giustino,19910910,1991,9,10,3,Tenis
5827,Wu,19910914,1991,9,14,3,Tenis
5831,Burdisso,19910917,1991,9,17,3,Tenis
5832,Bennett,19910919,1991,9,19,3,Tenis
5833,Trueva,19910919,1991,9,19,3,Tenis
5835,Hsieh,19910922,1991,9,22,3,Tenis
5839,Hamann,19911004,1991,10,4,4,Tenis
5844,Manuja,19911009,1991,10,9,4,Tenis
5845,Wang,19911012,1991,10,12,4,Tenis
5847,Munoz,19911016,1991,10,16,4,Tenis
5848,Danis,19911023,1991,10,23,4,Tenis
5849,Weissborn,19911024,1991,10,24,4,Tenis
5851,Maio,19911102,1991,11,2,4,Tenis
5852,Tenti,19911105,1991,11,5,4,Tenis
5853,Leite,19911106,1991,11,6,4,Tenis
5855,Hanfmann,19911113,1991,11,13,4,Tenis
5857,Lindell,19911120,1991,11,20,4,Tenis
5858,Escobar,19911122,1991,11,22,4,Tenis
5859,Olivetti,19911124,1991,11,24,4,Tenis
5861,Brydolf,19911127,1991,11,27,4,Tenis
5862,Gomez,19911128,1991,11,28,4,Tenis
5863,Endo,19911130,1991,11,30,4,Tenis
5866,Barton,19911218,1991,12,18,4,Tenis
5867,Travaglia,19911218,1991,12,18,4,Tenis
5868,Lehyt,19911219,1991,12,19,4,Tenis
5872,Mazzella,19911224,1991,12,24,4,Tenis
5873,Androic,19911228,1991,12,28,4,Tenis
5874,Matic,19920101,1992,1,1,1,Tenis
5875,Bagateliya,19920103,1992,1,3,1,Tenis
5878,Tonello,19920110,1992,1,10,1,Tenis
5879,Marti,19920111,1992,1,11,1,Tenis
5880,Giacalone,19920111,1992,1,11,1,Tenis
5884,Cuevas,19920114,1992,1,14,1,Tenis
5887,Duckworth,19920121,1992,1,21,1,Tenis
5889,Apud,19920122,1992,1,22,1,Tenis
5890,Petrovic,19920124,1992,1,24,1,Tenis
5891,Krawietz,19920124,1992,1,24,1,Tenis
5893,Olin,19920126,1992,1,26,1,Tenis
5894,Barry,19920127,1992,1,27,1,Tenis
5896,Collarini,19920131,1992,1,31,1,Tenis
5897,Galeano,19920201,1992,2,1,1,Tenis
5898,Portis,19920205,1992,2,5,1,Tenis
5901,Fucsovics,19920208,1992,2,8,1,Tenis
5902,Mina,19920209,1992,2,9,1,Tenis
5903,Colella,19920210,1992,2,10,1,Tenis
5904,Kazijevs,19920210,1992,2,10,1,Tenis
5905,Fernandez,19920210,1992,2,10,1,Tenis
5906,Yessenbekov,19920210,1992,2,10,1,Tenis
5907,Rodriguez Manzano,19920211,1992,2,11,1,Tenis
5908,Civarolo,19920211,1992,2,11,1,Tenis
5912,Liu,19920215,1992,2,15,1,Tenis
5913,Margaroli,19920215,1992,2,15,1,Tenis
5914,Sachs,19920218,1992,2,18,1,Tenis
5916,Li,19920221,1992,2,21,1,Tenis
5917,Basilashvili,19920223,1992,2,23,1,Tenis
5918,Quiroz,19920223,1992,2,23,1,Tenis
5919,Wang,19920224,1992,2,24,1,Tenis
5920,Beretta,19920225,1992,2,25,1,Tenis
5921,Krajinovic,19920227,1992,2,27,1,Tenis
5924,Vidojevic,19920302,1992,3,2,1,Tenis
5926,Rios,19920304,1992,3,4,1,Tenis
5927,Nunes Dos Santos,19920304,1992,3,4,1,Tenis
5928,Gaio,19920305,1992,3,5,1,Tenis
5929,Gomez,19920305,1992,3,5,1,Tenis
5930,Vardal,19920307,1992,3,7,1,Tenis
5931,Huang,19920308,1992,3,8,1,Tenis
5933,Coria,19920309,1992,3,9,1,Tenis
5936,Ede,19920313,1992,3,13,1,Tenis
5937,Olivo,19920315,1992,3,15,1,Tenis
5938,Schulz,19920316,1992,3,16,1,Tenis
5940,Lavie,19920318,1992,3,18,1,Tenis
5943,Muzaev,19920321,1992,3,21,1,Tenis
5946,Souto,19920326,1992,3,26,1,Tenis
5948,De Greef,19920327,1992,3,27,1,Tenis
5950,Van Peperzeel,19920329,1992,3,29,1,Tenis
5952,Laaksonen,19920331,1992,3,31,1,Tenis
5955,Mounir,19920405,1992,4,5,2,Tenis
5956,Averfalk,19920407,1992,4,7,2,Tenis
5957,Agustin Belda,19920408,1992,4,8,2,Tenis
5958,Lago,19920409,1992,4,9,2,Tenis
5959,Banes,19920410,1992,4,10,2,Tenis
5960,Moolman,19920410,1992,4,10,2,Tenis
5962,Malyshev,19920412,1992,4,12,2,Tenis
5964,Laranja,19920415,1992,4,15,2,Tenis
5965,Odenbrink,19920416,1992,4,16,2,Tenis
5966,Godry,19920417,1992,4,17,2,Tenis
5967,Benz,19920418,1992,4,18,2,Tenis
5968,Aleksandrov,19920420,1992,4,20,2,Tenis
5969,Oh,19920423,1992,4,23,2,Tenis
5970,King,19920426,1992,4,26,2,Tenis
5972,Biryukov,19920428,1992,4,28,2,Tenis
5974,Sawicki,19920430,1992,4,30,2,Tenis
5975,Dias,19920501,1992,5,1,2,Tenis
5979,Rajic,19920509,1992,5,9,2,Tenis
5983,Dischinger,19920518,1992,5,18,2,Tenis
5984,Ouyang,19920519,1992,5,19,2,Tenis
5985,Dzumhur,19920520,1992,5,20,2,Tenis
5987,Buchhass,19920520,1992,5,20,2,Tenis
5990,Lestienne,19920523,1992,5,23,2,Tenis
5991,Velotti,19920524,1992,5,24,2,Tenis
5992,Steinbach,19920524,1992,5,24,2,Tenis
5993,Fallert,19920525,1992,5,25,2,Tenis
5994,Eleveld,19920526,1992,5,26,2,Tenis
5998,Bonfre,19920602,1992,6,2,2,Tenis
5999,Troglia,19920603,1992,6,3,2,Tenis
6000,Patracchini,19920604,1992,6,4,2,Tenis
6001,Laurent,19920606,1992,6,6,2,Tenis
6002,Dinslaken,19920608,1992,6,8,2,Tenis
6003,Prikryl,19920610,1992,6,10,2,Tenis
6005,Pume,19920614,1992,6,14,2,Tenis
6006,Dima,19920616,1992,6,16,2,Tenis
6007,Sabanov,19920625,1992,6,25,2,Tenis
6009,Sakinis,19920702,1992,7,2,3,Tenis
6011,Bhambri,19920704,1992,7,4,3,Tenis
6012,Miccini,19920705,1992,7,5,3,Tenis
6013,Gomez Mantilla,19920708,1992,7,8,3,Tenis
6014,Blomgren,19920709,1992,7,9,3,Tenis
6015,Semenzato,19920711,1992,7,11,3,Tenis
6017,Arguello,19920804,1992,8,4,3,Tenis
6018,Arneodo,19920804,1992,8,4,3,Tenis
6019,Uchiyama,19920805,1992,8,5,3,Tenis
6020,Arvidsson,19920806,1992,8,6,3,Tenis
6022,Yatsyk,19920806,1992,8,6,3,Tenis
6023,Sterbelle,19920807,1992,8,7,3,Tenis
6025,Heller,19920812,1992,8,12,3,Tenis
6026,Micov,19920812,1992,8,12,3,Tenis
6027,Rumyantsev,19920816,1992,8,16,3,Tenis
6028,Schwartzman,19920816,1992,8,16,3,Tenis
6029,Kicker,19920816,1992,8,16,3,Tenis
6034,Sabanov,19920825,1992,8,25,3,Tenis
6035,Salaba,19920826,1992,8,26,3,Tenis
6036,Dzhanashia,19920826,1992,8,26,3,Tenis
6037,Gheorghe,19920827,1992,8,27,3,Tenis
6039,Brendmoe,19920911,1992,9,11,3,Tenis
6040,Micolani,19920912,1992,9,12,3,Tenis
6042,Mena,19920922,1992,9,22,3,Tenis
6044,Vernier,19920927,1992,9,27,3,Tenis
6045,Statzberger,19920927,1992,9,27,3,Tenis
6046,Krainik,19920928,1992,9,28,3,Tenis
6047,Krcek,19920928,1992,9,28,3,Tenis
6048,Meinecke,19920929,1992,9,29,3,Tenis
6049,Renard,19920930,1992,9,30,3,Tenis
6050,Cecchinato,19920930,1992,9,30,3,Tenis
6051,Baluda,19920930,1992,9,30,3,Tenis
6052,Jordi,19921008,1992,10,8,4,Tenis
6053,Aita,19921011,1992,10,11,4,Tenis
6056,Tomic,19921021,1992,10,21,4,Tenis
6057,Vatutin,19921027,1992,10,27,4,Tenis
6058,Duldaev,19921027,1992,10,27,4,Tenis
6060,Kovalik,19921104,1992,11,4,4,Tenis
6063,Gerasimov,19921111,1992,11,11,4,Tenis
6065,Le Boulch,19921114,1992,11,14,4,Tenis
6066,Facchini Takemoto,19921115,1992,11,15,4,Tenis
6068,Haessig,19921118,1992,11,18,4,Tenis
6070,Reza Nadaf,19921119,1992,11,19,4,Tenis
6075,Berta,19921126,1992,11,26,4,Tenis
6076,Dubinsky,19921126,1992,11,26,4,Tenis
6077,Khacharyan,19921128,1992,11,28,4,Tenis
6078,Mitchell,19921130,1992,11,30,4,Tenis
6079,Shinde,19921201,1992,12,1,4,Tenis
6081,Nekic,19921209,1992,12,9,4,Tenis
6084,Caruso,19921215,1992,12,15,4,Tenis
6085,Kontinen,19921218,1992,12,18,4,Tenis
6086,Soares,19921221,1992,12,21,4,Tenis
6090,Clezar,19921231,1992,12,31,4,Tenis
6092,Lopez,19930103,1993,1,3,1,Tenis
6093,Lahlou,19930104,1993,1,4,1,Tenis
6094,Bolt,19930105,1993,1,5,1,Tenis
6095,Horansky,19930107,1993,1,7,1,Tenis
6098,Vicentini Pereira,19930109,1993,1,9,1,Tenis
6099,Chervyakov,19930113,1993,1,13,1,Tenis
6100,Kita,19930116,1993,1,16,1,Tenis
6101,Farin,19930118,1993,1,18,1,Tenis
6102,Boluda Purkiss,19930122,1993,1,22,1,Tenis
6103,Alexandru Porumb,19930124,1993,1,24,1,Tenis
6105,Ojeda Lara,19930126,1993,1,26,1,Tenis
6106,Daniel,19930127,1993,1,27,1,Tenis
6108,Fernandes,19930129,1993,1,29,1,Tenis
6109,Nicolae Marin,19930201,1993,2,1,1,Tenis
6112,Cutura,19930208,1993,2,8,1,Tenis
6114,Constantin Ignat,19930213,1993,2,13,1,Tenis
6115,Souri,19930216,1993,2,16,1,Tenis
6116,Albonetti,19930218,1993,2,18,1,Tenis
6118,Alvarez Llamas,19930225,1993,2,25,1,Tenis
6119,Yuzhnyy,19930227,1993,2,27,1,Tenis
6120,Elias,19930227,1993,2,27,1,Tenis
6122,Lamasine,19930305,1993,3,5,1,Tenis
6123,Shyla,19930305,1993,3,5,1,Tenis
6125,Wunner,19930310,1993,3,10,1,Tenis
6127,Mcleod,19930315,1993,3,15,1,Tenis
6128,Bar,19930315,1993,3,15,1,Tenis
6129,Wagland,19930316,1993,3,16,1,Tenis
6130,Belfer,19930316,1993,3,16,1,Tenis
6131,Kuncik,19930320,1993,3,20,1,Tenis
6133,Carballes Baena,19930323,1993,3,23,1,Tenis
6134,Smola,19930324,1993,3,24,1,Tenis
6135,Patrombon,19930327,1993,3,27,1,Tenis
6136,Dieteren,19930329,1993,3,29,1,Tenis
6139,Kekez,19930330,1993,3,30,1,Tenis
6140,Mylokostov,19930405,1993,4,5,2,Tenis
6141,Boltz,19930405,1993,4,5,2,Tenis
6143,Jeong,19930412,1993,4,12,2,Tenis
6145,Bulitski,19930414,1993,4,14,2,Tenis
6146,Stakhovsky,19930414,1993,4,14,2,Tenis
6147,Agamenone,19930415,1993,4,15,2,Tenis
6152,De Loore,19930421,1993,4,21,2,Tenis
6155,Jalalov,19930424,1993,4,24,2,Tenis
6156,Vinicius Dias,19930424,1993,4,24,2,Tenis
6158,Farkas,19930426,1993,4,26,2,Tenis
6159,Lama,19930427,1993,4,27,2,Tenis
6160,Rodriguez,19930428,1993,4,28,2,Tenis
6162,Roca Batalla,19930430,1993,4,30,2,Tenis
6163,Melamed,19930501,1993,5,1,2,Tenis
6164,Contini,19930503,1993,5,3,2,Tenis
6166,Mantilla,19930510,1993,5,10,2,Tenis
6167,Gennaro,19930514,1993,5,14,2,Tenis
6168,Uneputty,19930515,1993,5,15,2,Tenis
6169,Chung,19930516,1993,5,16,2,Tenis
6170,Merino,19930519,1993,5,19,2,Tenis
6171,Kubler,19930519,1993,5,19,2,Tenis
6175,Pastor,19930529,1993,5,29,2,Tenis
6176,Lescure,19930602,1993,6,2,2,Tenis
6177,Barrientos,19930604,1993,6,4,2,Tenis
6179,Kadchapanan,19930607,1993,6,7,2,Tenis
6183,Dellien,19930616,1993,6,16,2,Tenis
6185,Margini,19930623,1993,6,23,2,Tenis
6186,Dubarenco,19930624,1993,6,24,2,Tenis
6188,Sakamoto,19930629,1993,6,29,2,Tenis
6189,Shofayziev,19930630,1993,6,30,2,Tenis
6191,Lee,19930702,1993,7,2,3,Tenis
6192,Pavic,19930704,1993,7,4,3,Tenis
6194,Sborowitz,19930709,1993,7,9,3,Tenis
6195,Vesely,19930710,1993,7,10,3,Tenis
6196,Santanna,19930712,1993,7,12,3,Tenis
6197,Vrnak,19930714,1993,7,14,3,Tenis
6198,Lupescu,19930716,1993,7,16,3,Tenis
6199,Otte,19930716,1993,7,16,3,Tenis
6200,Vaks,19930718,1993,7,18,3,Tenis
6202,Skripnik,19930720,1993,7,20,3,Tenis
6205,Kuzmanov,19930728,1993,7,28,3,Tenis
6206,Vittek,19930729,1993,7,29,3,Tenis
6207,Fritz,19930731,1993,7,31,3,Tenis
6208,Metreveli,19930810,1993,8,10,3,Tenis
6209,Kapukiran,19930810,1993,8,10,3,Tenis
6210,Whittington,19930811,1993,8,11,3,Tenis
6211,Urli,19930812,1993,8,12,3,Tenis
6212,Nam,19930815,1993,8,15,3,Tenis
6213,Londero,19930815,1993,8,15,3,Tenis
6217,Cid,19930830,1993,8,30,3,Tenis
6218,Thiem,19930903,1993,9,3,3,Tenis
6219,Karatsev,19930904,1993,9,4,3,Tenis
6221,Zegarra,19930908,1993,9,8,3,Tenis
6223,Artunedo Martinavarro,19930914,1993,9,14,3,Tenis
6225,Mayur Jayaprakash,19930914,1993,9,14,3,Tenis
6228,Delic,19930929,1993,9,29,3,Tenis
6231,Kern,19931003,1993,10,3,4,Tenis
6232,Razborsek,19931004,1993,10,4,4,Tenis
6233,Eremin,19931005,1993,10,5,4,Tenis
6234,Domingues,19931005,1993,10,5,4,Tenis
6235,Patino,19931006,1993,10,6,4,Tenis
6236,Patil,19931015,1993,10,15,4,Tenis
6237,Sorgi,19931018,1993,10,18,4,Tenis
6241,Paz,19931030,1993,10,30,4,Tenis
6242,Romanowicz,19931031,1993,10,31,4,Tenis
6243,Kocyla Kd20,19931102,1993,11,2,4,Tenis
